uid expr treatment rep update lineage_label
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 33000 4.40601
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 33100 4.40442
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 33200 4.40863
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 33300 4.41088
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 33400 4.4168
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 33500 4.42365
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 33600 4.42539
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 33700 4.42538
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 33800 4.43117
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 33900 4.42888
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 34000 4.4334
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 34100 4.44232
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 34200 4.44622
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 34300 4.44177
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 34400 4.43883
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 34500 4.4349
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 34600 4.42557
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 34700 4.42138
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 34800 4.42544
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 34900 4.4316
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 35000 4.43022
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 35100 4.42968
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 35200 4.42592
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 35300 4.43645
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 35400 4.43217
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 35500 4.42722
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 35600 4.43359
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 35700 4.4316
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 35800 4.44164
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 35900 4.44264
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 36000 4.44979
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 36100 4.45202
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 36200 4.45568
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 36300 4.45776
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 36400 4.45969
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 36500 4.4634
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 36600 4.46056
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 36700 4.45382
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 36800 4.46036
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 36900 4.45559
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 37000 4.46277
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 37100 4.45804
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 37200 4.44577
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 37300 4.45723
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 37400 4.44919
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 37500 4.4404
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 37600 4.43777
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 37700 4.44821
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 37800 4.44885
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 37900 4.44608
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 38000 4.45564
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 38100 4.4575
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 38200 4.46697
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 38300 4.47069
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 38400 4.48274
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 38500 4.47752
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 38600 4.47707
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 38700 4.48075
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 38800 4.48519
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 38900 4.49269
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 39000 4.49938
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 39100 4.50372
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 39200 4.51271
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 39300 4.50636
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 39400 4.52318
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 39500 4.53027
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 39600 4.53617
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 39700 4.53117
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 39800 4.54055
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 39900 4.5272
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 40000 4.52597
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 40100 4.5228
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 40200 4.52743
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 40300 4.53003
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 40400 4.5305
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 40500 4.52285
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 40600 4.52947
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 40700 4.52928
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 40800 4.52758
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 40900 4.52391
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 41000 4.51985
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 41100 4.52288
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 41200 4.53191
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 41300 4.53453
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 41400 4.53995
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 41500 4.54004
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 41600 4.54166
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 41700 4.54379
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 41800 4.54714
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 41900 4.54719
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 42000 4.55468
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 42100 4.55255
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 42200 4.55221
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 42300 4.5579
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 42400 4.56641
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 42500 4.56576
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 42600 4.55226
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 42700 4.56248
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 42800 4.56872
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 42900 4.56148
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 43000 4.56141
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 43100 4.55804
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 43200 4.55157
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 43300 4.54455
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 43400 4.53683
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 43500 4.53727
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 43600 4.54162
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 43700 4.55145
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 43800 4.55559
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 43900 4.56306
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 44000 4.57337
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 44100 4.5738
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 44200 4.56701
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 44300 4.57618
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 44400 4.57544
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 44500 4.57264
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 44600 4.57449
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 44700 4.56984
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 44800 4.57169
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 44900 4.55985
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 45000 4.57517
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 45100 4.56938
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 45200 4.57449
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 45300 4.57073
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 45400 4.56862
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 45500 4.57278
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 45600 4.57376
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 45700 4.57519
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 45800 4.56866
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 45900 4.56655
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 46000 4.55433
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 46100 4.57027
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 46200 4.56687
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 46300 4.56682
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 46400 4.58154
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 46500 4.56811
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 46600 4.55412
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 46700 4.55603
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 46800 4.54552
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 46900 4.54339
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 47000 4.54419
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 47100 4.54597
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 47200 4.54252
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 47300 4.54102
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 47400 4.54507
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 47500 4.53962
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 47600 4.53739
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 47700 4.53349
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 47800 4.53562
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 47900 4.54017
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 48000 4.53805
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 48100 4.53456
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 48200 4.54016
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 48300 4.53328
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 48400 4.53174
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 48500 4.52114
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 48600 4.51856
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 48700 4.50946
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 48800 4.5063
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 48900 4.50357
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 49000 4.50708
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 49100 4.52072
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 49200 4.5195
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 49300 4.50579
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 49400 4.5068
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 49500 4.49808
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 49600 4.4938
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 49700 4.49979
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 49800 4.494
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 49900 4.48376
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 50000 4.48779
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 50100 4.47893
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 50200 4.4879
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 50300 4.49743
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 50400 4.50363
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 50500 4.50484
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 50600 4.49943
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 50700 4.49008
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 50800 4.48738
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 50900 4.48848
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 51000 4.48696
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 51100 4.48637
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 51200 4.48851
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 51300 4.49241
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 51400 4.49874
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 51500 4.50379
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 51600 4.5102
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 51700 4.51052
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 51800 4.50759
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 51900 4.50568
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 52000 4.50317
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 52100 4.50659
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 52200 4.50401
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 52300 4.49632
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 52400 4.49497
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 52500 4.49607
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 52600 4.50021
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 52700 4.50301
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 52800 4.49851
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 52900 4.48742
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 53000 4.48994
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 53100 4.47875
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 53200 4.478
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 53300 4.47127
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 53400 4.46625
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 53500 4.46494
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 53600 4.4623
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 53700 4.44073
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 53800 4.43897
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 53900 4.43748
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 54000 4.4484
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 54100 4.45035
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 54200 4.44081
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 54300 4.4391
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 54400 4.43706
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 54500 4.44138
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 54600 4.44265
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 54700 4.43932
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 54800 4.44564
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 54900 4.43906
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 55000 4.43716
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 55100 4.43954
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 55200 4.43445
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 55300 4.43456
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 55400 4.42977
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 55500 4.42715
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 55600 4.42518
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 55700 4.4213
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 55800 4.412
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 55900 4.41132
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 56000 4.41147
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 56100 4.40389
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 56200 4.39965
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 56300 4.39215
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 56400 4.38863
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 56500 4.38615
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 56600 4.38154
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 56700 4.38409
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 56800 4.3889
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 56900 4.38456
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 57000 4.38825
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 57100 4.3879
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 57200 4.39366
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 57300 4.39106
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 57400 4.37925
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 57500 4.38721
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 57600 4.38566
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 57700 4.38233
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 57800 4.38354
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 57900 4.38175
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 58000 4.37376
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 58100 4.3741
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 58200 4.37407
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 58300 4.36995
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 58400 4.37541
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 58500 4.38815
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 58600 4.38765
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 58700 4.38736
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 58800 4.39789
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 58900 4.3993
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 59000 4.39761
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 59100 4.39536
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 59200 4.38749
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 59300 4.39086
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 59400 4.39305
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 59500 4.3842
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 59600 4.38475
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 59700 4.3898
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 59800 4.38256
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 59900 4.38589
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 60000 4.39107
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 60100 4.40224
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 60200 4.41091
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 60300 4.39804
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 60400 4.39869
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 60500 4.40259
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 60600 4.40072
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 60700 4.38904
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 60800 4.39896
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 60900 4.40415
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 61000 4.39904
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 61100 4.39461
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 61200 4.3897
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 61300 4.39583
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 61400 4.40917
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 61500 4.40394
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 61600 4.40037
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 61700 4.40344
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 61800 4.40958
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 61900 4.40342
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 62000 4.39758
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 62100 4.38383
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 62200 4.38075
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 62300 4.38433
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 62400 4.39777
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 62500 4.39624
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 62600 4.39623
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 62700 4.38733
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 62800 4.37903
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 62900 4.38125
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 63000 4.38022
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 63100 4.38889
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 63200 4.393
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 63300 4.3946
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 63400 4.39717
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 63500 4.38637
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 63600 4.38278
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 63700 4.38349
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 63800 4.38351
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 63900 4.38161
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 64000 4.38081
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 64100 4.37778
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 64200 4.37863
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 64300 4.37648
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 64400 4.37609
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 64500 4.37244
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 64600 4.37708
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 64700 4.37516
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 64800 4.37243
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 64900 4.37091
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 65000 4.37013
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 65100 4.36269
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 65200 4.37081
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 65300 4.37947
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 65400 4.38758
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 65500 4.38435
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 65600 4.39
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 65700 4.40942
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 65800 4.41254
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 65900 4.41429
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 66000 4.41985
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 66100 4.41875
task_6lin_10k-u-0002_61 task_6lin 10k-u-0002-long 61 66200 4.40797
